order_id,date,time,Start of Hour,order_item_count,ItemCountCategory,Start of Month,Day Name,Day Type,order_item_count (groups)
1796,"Saturday, January 31, 2015",13:31:47,1:00:00 PM,6,10-Jun,"Thursday, January 1, 2015",Saturday,WeekEnd,5 +
1797,"Saturday, January 31, 2015",13:40:00,1:00:00 PM,2,1,"Thursday, January 1, 2015",Saturday,WeekEnd,2
2247,"Saturday, February 7, 2015",13:15:55,1:00:00 PM,1,1,"Sunday, February 1, 2015",Saturday,WeekEnd,1
2248,"Saturday, February 7, 2015",13:22:06,1:00:00 PM,2,1,"Sunday, February 1, 2015",Saturday,WeekEnd,2
2249,"Saturday, February 7, 2015",13:24:15,1:00:00 PM,1,1,"Sunday, February 1, 2015",Saturday,WeekEnd,1
2250,"Saturday, February 7, 2015",13:31:14,1:00:00 PM,1,1,"Sunday, February 1, 2015",Saturday,WeekEnd,1
2251,"Saturday, February 7, 2015",13:58:00,1:00:00 PM,2,1,"Sunday, February 1, 2015",Saturday,WeekEnd,2
2670,"Saturday, February 14, 2015",13:13:51,1:00:00 PM,4,1,"Sunday, February 1, 2015",Saturday,WeekEnd,4
2671,"Saturday, February 14, 2015",13:17:44,1:00:00 PM,1,1,"Sunday, February 1, 2015",Saturday,WeekEnd,1
3088,"Saturday, February 21, 2015",13:20:12,1:00:00 PM,2,1,"Sunday, February 1, 2015",Saturday,WeekEnd,2
3089,"Saturday, February 21, 2015",13:42:51,1:00:00 PM,3,1,"Sunday, February 1, 2015",Saturday,WeekEnd,3
3482,"Saturday, February 28, 2015",13:05:32,1:00:00 PM,3,1,"Sunday, February 1, 2015",Saturday,WeekEnd,3
3483,"Saturday, February 28, 2015",13:09:50,1:00:00 PM,4,1,"Sunday, February 1, 2015",Saturday,WeekEnd,4
3484,"Saturday, February 28, 2015",13:57:51,1:00:00 PM,2,1,"Sunday, February 1, 2015",Saturday,WeekEnd,2
3889,"Saturday, March 7, 2015",13:28:07,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
4305,"Saturday, March 14, 2015",13:09:20,1:00:00 PM,14,11+,"Sunday, March 1, 2015",Saturday,WeekEnd,5 +
4306,"Saturday, March 14, 2015",13:16:23,1:00:00 PM,4,1,"Sunday, March 1, 2015",Saturday,WeekEnd,4
4307,"Saturday, March 14, 2015",13:19:35,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
4308,"Saturday, March 14, 2015",13:24:46,1:00:00 PM,2,1,"Sunday, March 1, 2015",Saturday,WeekEnd,2
4309,"Saturday, March 14, 2015",13:46:13,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
4310,"Saturday, March 14, 2015",13:47:57,1:00:00 PM,4,1,"Sunday, March 1, 2015",Saturday,WeekEnd,4
4732,"Saturday, March 21, 2015",13:02:15,1:00:00 PM,12,11+,"Sunday, March 1, 2015",Saturday,WeekEnd,5 +
4733,"Saturday, March 21, 2015",13:08:31,1:00:00 PM,3,1,"Sunday, March 1, 2015",Saturday,WeekEnd,3
4734,"Saturday, March 21, 2015",13:10:35,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
4735,"Saturday, March 21, 2015",13:20:32,1:00:00 PM,5,1,"Sunday, March 1, 2015",Saturday,WeekEnd,5 +
4736,"Saturday, March 21, 2015",13:35:05,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
4737,"Saturday, March 21, 2015",13:37:53,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
4738,"Saturday, March 21, 2015",13:50:27,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
4739,"Saturday, March 21, 2015",13:56:44,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
5142,"Saturday, March 28, 2015",13:35:21,1:00:00 PM,4,1,"Sunday, March 1, 2015",Saturday,WeekEnd,4
5143,"Saturday, March 28, 2015",13:47:27,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
5144,"Saturday, March 28, 2015",13:58:24,1:00:00 PM,1,1,"Sunday, March 1, 2015",Saturday,WeekEnd,1
5570,"Saturday, April 4, 2015",13:02:52,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
5571,"Saturday, April 4, 2015",13:10:43,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
5572,"Saturday, April 4, 2015",13:29:09,1:00:00 PM,4,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,4
5573,"Saturday, April 4, 2015",13:38:23,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
5574,"Saturday, April 4, 2015",13:45:41,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
5575,"Saturday, April 4, 2015",13:49:37,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
5576,"Saturday, April 4, 2015",13:54:50,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
5577,"Saturday, April 4, 2015",13:56:42,1:00:00 PM,3,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,3
5578,"Saturday, April 4, 2015",13:58:27,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
5975,"Saturday, April 11, 2015",13:07:51,1:00:00 PM,4,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,4
5976,"Saturday, April 11, 2015",13:08:43,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
5977,"Saturday, April 11, 2015",13:13:40,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
5978,"Saturday, April 11, 2015",13:33:39,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
5979,"Saturday, April 11, 2015",13:35:53,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
5980,"Saturday, April 11, 2015",13:41:05,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
6398,"Saturday, April 18, 2015",13:01:41,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
6399,"Saturday, April 18, 2015",13:02:33,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
6400,"Saturday, April 18, 2015",13:05:06,1:00:00 PM,4,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,4
6401,"Saturday, April 18, 2015",13:06:26,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
6402,"Saturday, April 18, 2015",13:21:28,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
6403,"Saturday, April 18, 2015",13:24:53,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
6404,"Saturday, April 18, 2015",13:49:20,1:00:00 PM,4,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,4
6824,"Saturday, April 25, 2015",13:11:36,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
6825,"Saturday, April 25, 2015",13:14:37,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
6826,"Saturday, April 25, 2015",13:16:55,1:00:00 PM,6,10-Jun,"Wednesday, April 1, 2015",Saturday,WeekEnd,5 +
6827,"Saturday, April 25, 2015",13:18:30,1:00:00 PM,4,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,4
6828,"Saturday, April 25, 2015",13:26:02,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
6829,"Saturday, April 25, 2015",13:37:32,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
6830,"Saturday, April 25, 2015",13:38:28,1:00:00 PM,7,10-Jun,"Wednesday, April 1, 2015",Saturday,WeekEnd,5 +
6831,"Saturday, April 25, 2015",13:44:04,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
6832,"Saturday, April 25, 2015",13:44:57,1:00:00 PM,1,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,1
6833,"Saturday, April 25, 2015",13:53:12,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
6834,"Saturday, April 25, 2015",13:57:15,1:00:00 PM,2,1,"Wednesday, April 1, 2015",Saturday,WeekEnd,2
7252,"Saturday, May 2, 2015",13:46:41,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
7253,"Saturday, May 2, 2015",13:47:54,1:00:00 PM,3,1,"Friday, May 1, 2015",Saturday,WeekEnd,3
7655,"Saturday, May 9, 2015",13:10:22,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
7656,"Saturday, May 9, 2015",13:10:51,1:00:00 PM,11,11+,"Friday, May 1, 2015",Saturday,WeekEnd,5 +
7657,"Saturday, May 9, 2015",13:13:16,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
7658,"Saturday, May 9, 2015",13:18:40,1:00:00 PM,11,11+,"Friday, May 1, 2015",Saturday,WeekEnd,5 +
7659,"Saturday, May 9, 2015",13:36:03,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
8113,"Saturday, May 16, 2015",13:01:28,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
8114,"Saturday, May 16, 2015",13:27:42,1:00:00 PM,12,11+,"Friday, May 1, 2015",Saturday,WeekEnd,5 +
8115,"Saturday, May 16, 2015",13:42:42,1:00:00 PM,2,1,"Friday, May 1, 2015",Saturday,WeekEnd,2
8116,"Saturday, May 16, 2015",13:51:12,1:00:00 PM,2,1,"Friday, May 1, 2015",Saturday,WeekEnd,2
8117,"Saturday, May 16, 2015",13:57:42,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
8522,"Saturday, May 23, 2015",13:25:32,1:00:00 PM,9,10-Jun,"Friday, May 1, 2015",Saturday,WeekEnd,5 +
8523,"Saturday, May 23, 2015",13:29:12,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
8524,"Saturday, May 23, 2015",13:40:49,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
8525,"Saturday, May 23, 2015",13:56:52,1:00:00 PM,2,1,"Friday, May 1, 2015",Saturday,WeekEnd,2
8921,"Saturday, May 30, 2015",13:22:13,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
8922,"Saturday, May 30, 2015",13:33:49,1:00:00 PM,11,11+,"Friday, May 1, 2015",Saturday,WeekEnd,5 +
8923,"Saturday, May 30, 2015",13:43:52,1:00:00 PM,4,1,"Friday, May 1, 2015",Saturday,WeekEnd,4
8924,"Saturday, May 30, 2015",13:46:55,1:00:00 PM,1,1,"Friday, May 1, 2015",Saturday,WeekEnd,1
9334,"Saturday, June 6, 2015",13:07:10,1:00:00 PM,7,10-Jun,"Monday, June 1, 2015",Saturday,WeekEnd,5 +
9335,"Saturday, June 6, 2015",13:07:30,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9336,"Saturday, June 6, 2015",13:15:34,1:00:00 PM,4,1,"Monday, June 1, 2015",Saturday,WeekEnd,4
9337,"Saturday, June 6, 2015",13:19:30,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9338,"Saturday, June 6, 2015",13:20:41,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9339,"Saturday, June 6, 2015",13:41:44,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9340,"Saturday, June 6, 2015",13:45:12,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9341,"Saturday, June 6, 2015",13:51:51,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9755,"Saturday, June 13, 2015",13:02:09,1:00:00 PM,11,11+,"Monday, June 1, 2015",Saturday,WeekEnd,5 +
9756,"Saturday, June 13, 2015",13:02:45,1:00:00 PM,4,1,"Monday, June 1, 2015",Saturday,WeekEnd,4
9757,"Saturday, June 13, 2015",13:03:20,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9758,"Saturday, June 13, 2015",13:15:30,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9759,"Saturday, June 13, 2015",13:17:54,1:00:00 PM,8,10-Jun,"Monday, June 1, 2015",Saturday,WeekEnd,5 +
9760,"Saturday, June 13, 2015",13:26:22,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9761,"Saturday, June 13, 2015",13:40:36,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
9762,"Saturday, June 13, 2015",13:57:43,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
10184,"Saturday, June 20, 2015",13:23:37,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
10185,"Saturday, June 20, 2015",13:35:37,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
10186,"Saturday, June 20, 2015",13:35:54,1:00:00 PM,14,11+,"Monday, June 1, 2015",Saturday,WeekEnd,5 +
10582,"Saturday, June 27, 2015",13:23:03,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
10583,"Saturday, June 27, 2015",13:40:53,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
10584,"Saturday, June 27, 2015",13:42:10,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
10585,"Saturday, June 27, 2015",13:53:39,1:00:00 PM,1,1,"Monday, June 1, 2015",Saturday,WeekEnd,1
10586,"Saturday, June 27, 2015",13:58:55,1:00:00 PM,4,1,"Monday, June 1, 2015",Saturday,WeekEnd,4
11022,"Saturday, July 4, 2015",13:00:01,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11023,"Saturday, July 4, 2015",13:01:04,1:00:00 PM,2,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,2
11024,"Saturday, July 4, 2015",13:27:20,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11025,"Saturday, July 4, 2015",13:31:40,1:00:00 PM,2,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,2
11026,"Saturday, July 4, 2015",13:38:48,1:00:00 PM,3,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,3
11027,"Saturday, July 4, 2015",13:54:34,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11028,"Saturday, July 4, 2015",13:58:34,1:00:00 PM,2,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,2
11029,"Saturday, July 4, 2015",13:59:43,1:00:00 PM,4,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,4
11476,"Saturday, July 11, 2015",13:03:45,1:00:00 PM,5,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,5 +
11477,"Saturday, July 11, 2015",13:22:42,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11478,"Saturday, July 11, 2015",13:48:39,1:00:00 PM,9,10-Jun,"Wednesday, July 1, 2015",Saturday,WeekEnd,5 +
11479,"Saturday, July 11, 2015",13:52:29,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11899,"Saturday, July 18, 2015",13:00:38,1:00:00 PM,3,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,3
11900,"Saturday, July 18, 2015",13:16:25,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11901,"Saturday, July 18, 2015",13:42:45,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11902,"Saturday, July 18, 2015",13:46:21,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11903,"Saturday, July 18, 2015",13:48:50,1:00:00 PM,4,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,4
11904,"Saturday, July 18, 2015",13:54:23,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
11905,"Saturday, July 18, 2015",13:57:38,1:00:00 PM,2,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,2
12328,"Saturday, July 25, 2015",13:22:37,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
12329,"Saturday, July 25, 2015",13:30:55,1:00:00 PM,1,1,"Wednesday, July 1, 2015",Saturday,WeekEnd,1
12736,"Saturday, August 1, 2015",13:02:56,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
12737,"Saturday, August 1, 2015",13:05:27,1:00:00 PM,4,1,"Saturday, August 1, 2015",Saturday,WeekEnd,4
12738,"Saturday, August 1, 2015",13:17:59,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
12739,"Saturday, August 1, 2015",13:26:33,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
12740,"Saturday, August 1, 2015",13:30:00,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
12741,"Saturday, August 1, 2015",13:33:30,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
12742,"Saturday, August 1, 2015",13:44:10,1:00:00 PM,3,1,"Saturday, August 1, 2015",Saturday,WeekEnd,3
12743,"Saturday, August 1, 2015",13:45:01,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
12744,"Saturday, August 1, 2015",13:45:18,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
13158,"Saturday, August 8, 2015",13:13:06,1:00:00 PM,7,10-Jun,"Saturday, August 1, 2015",Saturday,WeekEnd,5 +
13159,"Saturday, August 8, 2015",13:31:00,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
13160,"Saturday, August 8, 2015",13:52:11,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
13598,"Saturday, August 15, 2015",13:25:50,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
13599,"Saturday, August 15, 2015",13:28:37,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
13600,"Saturday, August 15, 2015",13:52:08,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
14020,"Saturday, August 22, 2015",13:28:37,1:00:00 PM,3,1,"Saturday, August 1, 2015",Saturday,WeekEnd,3
14021,"Saturday, August 22, 2015",13:54:47,1:00:00 PM,4,1,"Saturday, August 1, 2015",Saturday,WeekEnd,4
14022,"Saturday, August 22, 2015",13:58:37,1:00:00 PM,6,10-Jun,"Saturday, August 1, 2015",Saturday,WeekEnd,5 +
14418,"Saturday, August 29, 2015",13:02:11,1:00:00 PM,8,10-Jun,"Saturday, August 1, 2015",Saturday,WeekEnd,5 +
14419,"Saturday, August 29, 2015",13:06:42,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
14420,"Saturday, August 29, 2015",13:08:37,1:00:00 PM,2,1,"Saturday, August 1, 2015",Saturday,WeekEnd,2
14421,"Saturday, August 29, 2015",13:10:56,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
14422,"Saturday, August 29, 2015",13:12:54,1:00:00 PM,11,11+,"Saturday, August 1, 2015",Saturday,WeekEnd,5 +
14423,"Saturday, August 29, 2015",13:42:12,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
14424,"Saturday, August 29, 2015",13:49:39,1:00:00 PM,2,1,"Saturday, August 1, 2015",Saturday,WeekEnd,2
14425,"Saturday, August 29, 2015",13:53:43,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
14426,"Saturday, August 29, 2015",13:54:51,1:00:00 PM,1,1,"Saturday, August 1, 2015",Saturday,WeekEnd,1
14427,"Saturday, August 29, 2015",13:59:11,1:00:00 PM,2,1,"Saturday, August 1, 2015",Saturday,WeekEnd,2
14814,"Saturday, September 5, 2015",13:11:32,1:00:00 PM,1,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,1
14815,"Saturday, September 5, 2015",13:11:51,1:00:00 PM,4,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,4
14816,"Saturday, September 5, 2015",13:31:43,1:00:00 PM,4,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,4
14817,"Saturday, September 5, 2015",13:42:31,1:00:00 PM,3,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,3
15235,"Saturday, September 12, 2015",13:04:23,1:00:00 PM,9,10-Jun,"Tuesday, September 1, 2015",Saturday,WeekEnd,5 +
15236,"Saturday, September 12, 2015",13:08:47,1:00:00 PM,1,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,1
15237,"Saturday, September 12, 2015",13:14:58,1:00:00 PM,3,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,3
15238,"Saturday, September 12, 2015",13:16:30,1:00:00 PM,6,10-Jun,"Tuesday, September 1, 2015",Saturday,WeekEnd,5 +
15239,"Saturday, September 12, 2015",13:18:01,1:00:00 PM,3,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,3
15240,"Saturday, September 12, 2015",13:26:23,1:00:00 PM,3,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,3
15241,"Saturday, September 12, 2015",13:28:17,1:00:00 PM,1,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,1
15242,"Saturday, September 12, 2015",13:36:07,1:00:00 PM,4,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,4
15243,"Saturday, September 12, 2015",13:37:21,1:00:00 PM,4,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,4
15244,"Saturday, September 12, 2015",13:44:20,1:00:00 PM,1,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,1
15672,"Saturday, September 19, 2015",13:09:49,1:00:00 PM,4,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,4
15673,"Saturday, September 19, 2015",13:29:29,1:00:00 PM,2,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,2
15948,"Saturday, September 26, 2015",13:33:59,1:00:00 PM,2,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,2
15949,"Saturday, September 26, 2015",13:35:05,1:00:00 PM,1,1,"Tuesday, September 1, 2015",Saturday,WeekEnd,1
16385,"Saturday, October 3, 2015",13:26:30,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
16386,"Saturday, October 3, 2015",13:26:32,1:00:00 PM,9,10-Jun,"Thursday, October 1, 2015",Saturday,WeekEnd,5 +
16387,"Saturday, October 3, 2015",13:27:37,1:00:00 PM,5,1,"Thursday, October 1, 2015",Saturday,WeekEnd,5 +
16388,"Saturday, October 3, 2015",13:55:39,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
16728,"Saturday, October 10, 2015",13:01:01,1:00:00 PM,2,1,"Thursday, October 1, 2015",Saturday,WeekEnd,2
16729,"Saturday, October 10, 2015",13:21:28,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
16730,"Saturday, October 10, 2015",13:46:02,1:00:00 PM,11,11+,"Thursday, October 1, 2015",Saturday,WeekEnd,5 +
16731,"Saturday, October 10, 2015",13:57:59,1:00:00 PM,2,1,"Thursday, October 1, 2015",Saturday,WeekEnd,2
17114,"Saturday, October 17, 2015",13:03:25,1:00:00 PM,4,1,"Thursday, October 1, 2015",Saturday,WeekEnd,4
17115,"Saturday, October 17, 2015",13:07:44,1:00:00 PM,3,1,"Thursday, October 1, 2015",Saturday,WeekEnd,3
17116,"Saturday, October 17, 2015",13:09:11,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
17117,"Saturday, October 17, 2015",13:14:43,1:00:00 PM,3,1,"Thursday, October 1, 2015",Saturday,WeekEnd,3
17118,"Saturday, October 17, 2015",13:40:26,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
17119,"Saturday, October 17, 2015",13:55:20,1:00:00 PM,2,1,"Thursday, October 1, 2015",Saturday,WeekEnd,2
17464,"Saturday, October 24, 2015",13:00:20,1:00:00 PM,15,11+,"Thursday, October 1, 2015",Saturday,WeekEnd,5 +
17465,"Saturday, October 24, 2015",13:19:45,1:00:00 PM,4,1,"Thursday, October 1, 2015",Saturday,WeekEnd,4
17466,"Saturday, October 24, 2015",13:35:35,1:00:00 PM,12,11+,"Thursday, October 1, 2015",Saturday,WeekEnd,5 +
17467,"Saturday, October 24, 2015",13:38:55,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
17468,"Saturday, October 24, 2015",13:47:50,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
17469,"Saturday, October 24, 2015",13:53:48,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
17470,"Saturday, October 24, 2015",13:56:45,1:00:00 PM,3,1,"Thursday, October 1, 2015",Saturday,WeekEnd,3
17814,"Saturday, October 31, 2015",13:08:25,1:00:00 PM,13,11+,"Thursday, October 1, 2015",Saturday,WeekEnd,5 +
17815,"Saturday, October 31, 2015",13:10:35,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
17816,"Saturday, October 31, 2015",13:38:15,1:00:00 PM,1,1,"Thursday, October 1, 2015",Saturday,WeekEnd,1
18223,"Saturday, November 7, 2015",13:07:13,1:00:00 PM,9,10-Jun,"Sunday, November 1, 2015",Saturday,WeekEnd,5 +
18224,"Saturday, November 7, 2015",13:25:40,1:00:00 PM,1,1,"Sunday, November 1, 2015",Saturday,WeekEnd,1
18225,"Saturday, November 7, 2015",13:33:43,1:00:00 PM,4,1,"Sunday, November 1, 2015",Saturday,WeekEnd,4
18226,"Saturday, November 7, 2015",13:37:35,1:00:00 PM,1,1,"Sunday, November 1, 2015",Saturday,WeekEnd,1
18227,"Saturday, November 7, 2015",13:44:01,1:00:00 PM,3,1,"Sunday, November 1, 2015",Saturday,WeekEnd,3
18628,"Saturday, November 14, 2015",13:04:04,1:00:00 PM,1,1,"Sunday, November 1, 2015",Saturday,WeekEnd,1
18629,"Saturday, November 14, 2015",13:31:16,1:00:00 PM,10,10-Jun,"Sunday, November 1, 2015",Saturday,WeekEnd,5 +
18630,"Saturday, November 14, 2015",13:39:31,1:00:00 PM,8,10-Jun,"Sunday, November 1, 2015",Saturday,WeekEnd,5 +
18631,"Saturday, November 14, 2015",13:41:10,1:00:00 PM,3,1,"Sunday, November 1, 2015",Saturday,WeekEnd,3
18632,"Saturday, November 14, 2015",13:47:05,1:00:00 PM,1,1,"Sunday, November 1, 2015",Saturday,WeekEnd,1
18633,"Saturday, November 14, 2015",13:53:27,1:00:00 PM,2,1,"Sunday, November 1, 2015",Saturday,WeekEnd,2
18634,"Saturday, November 14, 2015",13:55:53,1:00:00 PM,1,1,"Sunday, November 1, 2015",Saturday,WeekEnd,1
19020,"Saturday, November 21, 2015",13:10:23,1:00:00 PM,1,1,"Sunday, November 1, 2015",Saturday,WeekEnd,1
19021,"Saturday, November 21, 2015",13:15:23,1:00:00 PM,5,1,"Sunday, November 1, 2015",Saturday,WeekEnd,5 +
19022,"Saturday, November 21, 2015",13:16:38,1:00:00 PM,1,1,"Sunday, November 1, 2015",Saturday,WeekEnd,1
